BOROUGH,NEIGHBORHOOD,ZIP CODE,YEAR BUILT,SALE PRICE,SALE DATE
MANHATTAN,MIDTOWN WEST,10019,1987,1750000,2018-11-29
MANHATTAN,TRIBECA,10007,2016,7431188,2018-11-29
MANHATTAN,TRIBECA,10013,2016,6869032,2018-11-29
MANHATTAN,UPPER EAST SIDE (59-79),10065,1941,3500000,2018-11-29
MANHATTAN,UPPER EAST SIDE (59-79),10065,1951,5406562,2018-11-29
MANHATTAN,UPPER EAST SIDE (79-96),10128,1987,850000,2018-11-29
MANHATTAN,UPPER WEST SIDE (59-79),10023,1979,3250000,2018-11-29
MANHATTAN,UPPER WEST SIDE (59-79),10023,1983,1425000,2018-11-29
MANHATTAN,UPPER WEST SIDE (59-79),10069,0,1850000,2018-11-29
MANHATTAN,ALPHABET CITY,10009,1910,1270000,2018-11-30
MANHATTAN,CIVIC CENTER,10007,2008,8454562,2018-11-30
MANHATTAN,CLINTON,10019,1940,1208662,2018-11-30
MANHATTAN,CLINTON,10019,1940,1195425,2018-11-30
MANHATTAN,CLINTON,10019,1940,1244301,2018-11-30
MANHATTAN,CLINTON,10036,2005,1750000,2018-11-30
MANHATTAN,CLINTON,10036,2005,505000,2018-11-30
MANHATTAN,EAST VILLAGE,10003,0,1415000,2018-11-30
MANHATTAN,FLATIRON,10011,2015,2647450,2018-11-30
MANHATTAN,GRAMERCY,10003,1920,2677997,2018-11-30
MANHATTAN,GRAMERCY,10003,1920,2779822,2018-11-30
MANHATTAN,HARLEM-CENTRAL,10026,0,659000,2018-11-30
MANHATTAN,HARLEM-CENTRAL,10027,2005,550000,2018-11-30
MANHATTAN,HARLEM-CENTRAL,10027,2005,1260000,2018-11-30
MANHATTAN,HARLEM-CENTRAL,10037,1940,461370,2018-11-30
MANHATTAN,LITTLE ITALY,10012,1910,2925000,2018-11-30
MANHATTAN,MIDTOWN EAST,10022,2005,2225000,2018-11-30
MANHATTAN,MIDTOWN WEST,10019,0,755000,2018-11-30
MANHATTAN,MIDTOWN WEST,10019,0,1100000,2018-11-30
MANHATTAN,MURRAY HILL,10016,1988,1260000,2018-11-30
MANHATTAN,TRIBECA,10007,2006,3440000,2018-11-30
MANHATTAN,UPPER EAST SIDE (59-79),10065,1985,600000,2018-11-30
MANHATTAN,UPPER EAST SIDE (79-96),10075,0,2065000,2018-11-30
MANHATTAN,UPPER WEST SIDE (59-79),10023,0,650000,2018-11-30
MANHATTAN,UPPER WEST SIDE (59-79),10023,0,1730000,2018-11-30
MANHATTAN,UPPER WEST SIDE (59-79),10023,0,1120000,2018-11-30
MANHATTAN,ALPHABET CITY,10009,1900,6100000,2018-12-03
MANHATTAN,CIVIC CENTER,10013,1860,4700000,2018-12-03
MANHATTAN,EAST VILLAGE,10003,2008,1750000,2018-12-03
MANHATTAN,FLATIRON,10011,2015,3850000,2018-12-03
MANHATTAN,HARLEM-CENTRAL,10026,2006,2765000,2018-12-03
MANHATTAN,LITTLE ITALY,10013,1900,4607000,2018-12-03
MANHATTAN,LITTLE ITALY,10013,0,2100000,2018-12-03
MANHATTAN,MIDTOWN CBD,10022,2012,15073645,2018-12-03
MANHATTAN,MURRAY HILL,10016,2005,520000,2018-12-03
MANHATTAN,TRIBECA,10013,1900,8500000,2018-12-03
MANHATTAN,UPPER EAST SIDE (59-79),10022,2015,21029862,2018-12-03
MANHATTAN,UPPER EAST SIDE (59-79),10065,1916,530000,2018-12-03
MANHATTAN,UPPER WEST SIDE (59-79),10023,1979,2530000,2018-12-03
MANHATTAN,CHINATOWN,10002,0,403000,2018-12-04
MANHATTAN,CLINTON,10019,0,6100000,2018-12-04
MANHATTAN,FASHION,10018,2015,3075000,2018-12-04
MANHATTAN,FINANCIAL,10038,1909,560000,2018-12-04
MANHATTAN,FLATIRON,10011,0,1330000,2018-12-04
MANHATTAN,GRAMERCY,10010,2012,2430000,2018-12-04
MANHATTAN,HARLEM-CENTRAL,10026,2003,999000,2018-12-04
MANHATTAN,MIDTOWN CBD,10022,2012,5000000,2018-12-04
MANHATTAN,MIDTOWN WEST,10019,1987,1635000,2018-12-04
MANHATTAN,MURRAY HILL,10016,0,1163000,2018-12-04
MANHATTAN,SOHO,10012,0,585000,2018-12-04
MANHATTAN,UPPER EAST SIDE (59-79),10065,1967,2739500,2018-12-04
MANHATTAN,UPPER EAST SIDE (79-96),10128,0,785000,2018-12-04
MANHATTAN,HARLEM-CENTRAL,10037,2015,972428,2018-12-05
MANHATTAN,HARLEM-CENTRAL,10026,0,990000,2018-12-05
MANHATTAN,MIDTOWN EAST,10017,1985,1750000,2018-12-05
MANHATTAN,MIDTOWN EAST,10022,2014,12931775,2018-12-05
MANHATTAN,MIDTOWN EAST,10017,1984,1500000,2018-12-05
MANHATTAN,MIDTOWN WEST,10019,1926,1575000,2018-12-05
MANHATTAN,MIDTOWN WEST,10019,2015,26219937,2018-12-05
MANHATTAN,MIDTOWN WEST,10036,2004,1325000,2018-12-05
MANHATTAN,MIDTOWN WEST,10019,2005,660000,2018-12-05
MANHATTAN,TRIBECA,10013,2016,2549625,2018-12-05
MANHATTAN,UPPER EAST SIDE (79-96),10128,0,808000,2018-12-05
MANHATTAN,UPPER EAST SIDE (79-96),10128,2015,2600000,2018-12-05
MANHATTAN,UPPER WEST SIDE (59-79),10069,0,1105000,2018-12-05
MANHATTAN,UPPER WEST SIDE (79-96),10024,0,1550000,2018-12-05
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,1920,702592,2018-12-05
MANHATTAN,CHELSEA,10011,0,5200000,2018-12-06
MANHATTAN,FLATIRON,10010,1961,545000,2018-12-06
MANHATTAN,FLATIRON,10010,0,2790000,2018-12-06
MANHATTAN,GREENWICH VILLAGE-CENTRAL,10012,1910,14625000,2018-12-06
MANHATTAN,GREENWICH VILLAGE-CENTRAL,10003,0,2125000,2018-12-06
MANHATTAN,GREENWICH VILLAGE-WEST,10014,0,790000,2018-12-06
MANHATTAN,HARLEM-CENTRAL,10037,2015,965086,2018-12-06
MANHATTAN,MIDTOWN EAST,10022,0,1900000,2018-12-06
MANHATTAN,MIDTOWN WEST,10019,1987,1180000,2018-12-06
MANHATTAN,MIDTOWN WEST,10019,1987,1565000,2018-12-06
MANHATTAN,SOUTHBRIDGE,10038,1940,1350000,2018-12-06
MANHATTAN,UPPER EAST SIDE (59-79),10022,2015,17000000,2018-12-06
MANHATTAN,UPPER EAST SIDE (59-79),10065,1951,1675000,2018-12-06
MANHATTAN,UPPER WEST SIDE (59-79),10023,0,2250000,2018-12-06
MANHATTAN,CHELSEA,10011,1910,5000000,2018-12-07
MANHATTAN,CIVIC CENTER,10007,2008,6300000,2018-12-07
MANHATTAN,CIVIC CENTER,10013,0,3215000,2018-12-07
MANHATTAN,FINANCIAL,10038,1900,1900000,2018-12-07
MANHATTAN,FLATIRON,10003,1900,2800187,2018-12-07
MANHATTAN,GRAMERCY,10003,1987,1450000,2018-12-07
MANHATTAN,GREENWICH VILLAGE-WEST,10014,1895,6307031,2018-12-07
MANHATTAN,HARLEM-CENTRAL,10037,2015,625000,2018-12-07
MANHATTAN,LOWER EAST SIDE,10002,2017,1340090,2018-12-07
MANHATTAN,MIDTOWN EAST,10017,1956,563000,2018-12-07
MANHATTAN,MIDTOWN WEST,10019,1989,975000,2018-12-07
MANHATTAN,TRIBECA,10280,1990,580000,2018-12-07
MANHATTAN,UPPER EAST SIDE (59-79),10021,1982,2675000,2018-12-07
MANHATTAN,UPPER EAST SIDE (59-79),10065,1986,1900000,2018-12-07
MANHATTAN,UPPER EAST SIDE (79-96),10128,1985,1399999,2018-12-07
MANHATTAN,UPPER WEST SIDE (59-79),10023,1987,2895000,2018-12-07
MANHATTAN,UPPER WEST SIDE (59-79),10023,1901,4282670,2018-12-07
MANHATTAN,UPPER WEST SIDE (79-96),10024,1987,1150000,2018-12-07
MANHATTAN,UPPER WEST SIDE (79-96),10024,1985,1875000,2018-12-07
MANHATTAN,UPPER WEST SIDE (96-116),10025,1909,660000,2018-12-07
MANHATTAN,CHELSEA,10011,1911,810000,2018-12-10
MANHATTAN,CHELSEA,10001,0,1335000,2018-12-10
MANHATTAN,FLATIRON,10011,0,5100000,2018-12-10
MANHATTAN,FLATIRON,10016,2012,1250000,2018-12-10
MANHATTAN,FLATIRON,10010,1851,2050000,2018-12-10
MANHATTAN,HARLEM-CENTRAL,10037,2015,375901,2018-12-10
MANHATTAN,HARLEM-CENTRAL,10037,2015,426337,2018-12-10
MANHATTAN,HARLEM-CENTRAL,10037,2015,375901,2018-12-10
MANHATTAN,KIPS BAY,10016,1984,855000,2018-12-10
MANHATTAN,LITTLE ITALY,10012,1910,2975000,2018-12-10
MANHATTAN,MIDTOWN CBD,10022,2014,2650328,2018-12-10
MANHATTAN,MIDTOWN EAST,10022,1990,2450000,2018-12-10
MANHATTAN,MIDTOWN EAST,10022,0,3025000,2018-12-10
MANHATTAN,MIDTOWN WEST,10019,2015,28409175,2018-12-10
MANHATTAN,MIDTOWN WEST,10019,2015,29121950,2018-12-10
MANHATTAN,MURRAY HILL,10016,1988,660000,2018-12-10
MANHATTAN,TRIBECA,10013,2016,56010250,2018-12-10
MANHATTAN,UPPER EAST SIDE (79-96),10128,0,1360000,2018-12-10
MANHATTAN,UPPER WEST SIDE (59-79),10023,1924,3200000,2018-12-10
MANHATTAN,UPPER WEST SIDE (59-79),10023,1989,1300000,2018-12-10
MANHATTAN,UPPER WEST SIDE (79-96),10025,1973,1412500,2018-12-10
MANHATTAN,FINANCIAL,10004,1930,675000,2018-12-11
MANHATTAN,GREENWICH VILLAGE-WEST,10014,1914,1350000,2018-12-11
MANHATTAN,GREENWICH VILLAGE-WEST,10014,1910,4200000,2018-12-11
MANHATTAN,HARLEM-CENTRAL,10037,2015,265545,2018-12-11
MANHATTAN,HARLEM-CENTRAL,10037,2015,265545,2018-12-11
MANHATTAN,KIPS BAY,10010,1910,4460000,2018-12-11
MANHATTAN,LOWER EAST SIDE,10002,2017,939999,2018-12-11
MANHATTAN,MIDTOWN CBD,10022,2014,2341975,2018-12-11
MANHATTAN,MIDTOWN CBD,10022,1975,200000,2018-12-11
MANHATTAN,MIDTOWN EAST,10017,1980,720000,2018-12-11
MANHATTAN,MIDTOWN WEST,10019,1930,895000,2018-12-11
MANHATTAN,MIDTOWN WEST,10019,1979,1278849,2018-12-11
MANHATTAN,MURRAY HILL,10016,2003,1580000,2018-12-11
MANHATTAN,MURRAY HILL,10016,2013,1417500,2018-12-11
MANHATTAN,MURRAY HILL,10016,1988,975000,2018-12-11
MANHATTAN,TRIBECA,10280,0,1025000,2018-12-11
MANHATTAN,TRIBECA,10007,2016,8069631,2018-12-11
MANHATTAN,TRIBECA,10013,2006,5500000,2018-12-11
MANHATTAN,UPPER EAST SIDE (59-79),10021,2007,1375000,2018-12-11
MANHATTAN,UPPER EAST SIDE (79-96),10128,1931,8750000,2018-12-11
MANHATTAN,UPPER EAST SIDE (79-96),10028,1987,999950,2018-12-11
MANHATTAN,UPPER EAST SIDE (79-96),10028,1986,3300000,2018-12-11
MANHATTAN,UPPER WEST SIDE (59-79),10023,0,950000,2018-12-11
MANHATTAN,UPPER WEST SIDE (59-79),10069,0,2375000,2018-12-11
MANHATTAN,CHINATOWN,10013,1920,1960000,2018-12-12
MANHATTAN,CIVIC CENTER,10007,2008,8000000,2018-12-12
MANHATTAN,CLINTON,10019,1931,3700000,2018-12-12
MANHATTAN,FINANCIAL,10006,1903,798000,2018-12-12
MANHATTAN,HARLEM-CENTRAL,10037,2015,895000,2018-12-12
MANHATTAN,HARLEM-CENTRAL,10037,2015,291031,2018-12-12
MANHATTAN,LITTLE ITALY,10012,2007,3150000,2018-12-12
MANHATTAN,LOWER EAST SIDE,10002,2017,1275000,2018-12-12
MANHATTAN,MANHATTAN VALLEY,10025,1941,620000,2018-12-12
MANHATTAN,MIDTOWN CBD,10022,2014,4947462,2018-12-12
MANHATTAN,MIDTOWN CBD,10022,2014,2318691,2018-12-12
MANHATTAN,MIDTOWN CBD,10022,2014,4740667,2018-12-12
MANHATTAN,MIDTOWN WEST,10019,0,1460000,2018-12-12
MANHATTAN,MIDTOWN WEST,10019,2009,4114162,2018-12-12
MANHATTAN,MIDTOWN WEST,10019,1987,1787500,2018-12-12
MANHATTAN,MURRAY HILL,10016,0,5325000,2018-12-12
MANHATTAN,MURRAY HILL,10016,1956,785000,2018-12-12
MANHATTAN,TRIBECA,10280,1985,1580000,2018-12-12
MANHATTAN,UPPER EAST SIDE (59-79),10065,1996,1238673,2018-12-12
MANHATTAN,UPPER EAST SIDE (79-96),10028,1900,1300000,2018-12-12
MANHATTAN,UPPER WEST SIDE (59-79),10023,0,1120000,2018-12-12
MANHATTAN,UPPER WEST SIDE (59-79),10019,2007,2490000,2018-12-12
MANHATTAN,UPPER WEST SIDE (59-79),10023,1928,785000,2018-12-12
MANHATTAN,UPPER WEST SIDE (59-79),10023,1920,2701441,2018-12-12
MANHATTAN,UPPER WEST SIDE (96-116),10025,1920,635000,2018-12-12
MANHATTAN,GREENWICH VILLAGE-WEST,10014,1938,5750000,2018-12-13
MANHATTAN,HARLEM-CENTRAL,10037,2015,915000,2018-12-13
MANHATTAN,KIPS BAY,10010,2007,1600000,2018-12-13
MANHATTAN,KIPS BAY,10016,1961,1330000,2018-12-13
MANHATTAN,KIPS BAY,10016,1984,810000,2018-12-13
MANHATTAN,LOWER EAST SIDE,10002,2017,1500000,2018-12-13
MANHATTAN,LOWER EAST SIDE,10002,2017,1400000,2018-12-13
MANHATTAN,MIDTOWN CBD,10022,1956,480000,2018-12-13
MANHATTAN,MIDTOWN WEST,10019,1978,1750000,2018-12-13
MANHATTAN,SOUTHBRIDGE,10038,0,1700000,2018-12-13
MANHATTAN,UPPER EAST SIDE (59-79),10022,2015,30100000,2018-12-13
MANHATTAN,UPPER EAST SIDE (59-79),10065,0,5200000,2018-12-13
MANHATTAN,UPPER EAST SIDE (59-79),10021,0,3700000,2018-12-13
MANHATTAN,UPPER EAST SIDE (59-79),10065,2006,3350000,2018-12-13
MANHATTAN,UPPER WEST SIDE (59-79),10023,1983,2650000,2018-12-13
MANHATTAN,UPPER WEST SIDE (79-96),10024,1990,1900000,2018-12-13
MANHATTAN,WASHINGTON HEIGHTS UPPER,10033,1939,755000,2018-12-13
MANHATTAN,FASHION,10018,2015,3565000,2018-12-14
MANHATTAN,FINANCIAL,10004,1982,1425000,2018-12-14
MANHATTAN,FINANCIAL,10005,1928,935000,2018-12-14
MANHATTAN,GREENWICH VILLAGE-CENTRAL,10012,0,1030000,2018-12-14
MANHATTAN,HARLEM-CENTRAL,10027,2014,494000,2018-12-14
MANHATTAN,HARLEM-CENTRAL,10037,2015,465381,2018-12-14
MANHATTAN,HARLEM-CENTRAL,10037,2015,465381,2018-12-14
MANHATTAN,HARLEM-CENTRAL,10037,2015,680000,2018-12-14
MANHATTAN,HARLEM-EAST,10029,1900,91500,2018-12-14
MANHATTAN,HARLEM-UPPER,10031,1951,544927,2018-12-14
MANHATTAN,LOWER EAST SIDE,10002,2017,1545648,2018-12-14
MANHATTAN,MANHATTAN VALLEY,10026,1989,600000,2018-12-14
MANHATTAN,MANHATTAN VALLEY,10026,2007,876525,2018-12-14
MANHATTAN,MANHATTAN VALLEY,10026,2012,1120000,2018-12-14
MANHATTAN,MIDTOWN CBD,10022,1983,4400000,2018-12-14
MANHATTAN,MIDTOWN CBD,10022,2014,5058361,2018-12-14
MANHATTAN,MIDTOWN EAST,10022,1990,3850000,2018-12-14
MANHATTAN,MIDTOWN WEST,10036,2006,2388000,2018-12-14
MANHATTAN,MIDTOWN WEST,10019,2015,28483062,2018-12-14
MANHATTAN,MIDTOWN WEST,10019,1979,995000,2018-12-14
MANHATTAN,MIDTOWN WEST,10023,0,16600000,2018-12-14
MANHATTAN,TRIBECA,10007,2016,8700000,2018-12-14
MANHATTAN,TRIBECA,10013,2016,11255500,2018-12-14
MANHATTAN,TRIBECA,10013,2016,21412500,2018-12-14
MANHATTAN,UPPER EAST SIDE (59-79),10065,1951,1615000,2018-12-14
MANHATTAN,UPPER EAST SIDE (59-79),10021,1989,995000,2018-12-14
MANHATTAN,UPPER EAST SIDE (79-96),10028,2007,2675000,2018-12-14
MANHATTAN,UPPER EAST SIDE (79-96),10128,1985,1625000,2018-12-14
MANHATTAN,UPPER EAST SIDE (79-96),10075,1974,827500,2018-12-14
MANHATTAN,UPPER EAST SIDE (79-96),10128,0,1290000,2018-12-14
MANHATTAN,UPPER WEST SIDE (79-96),10024,1875,1212500,2018-12-14
MANHATTAN,FINANCIAL,10005,0,1609134,2018-12-17
MANHATTAN,FINANCIAL,10005,1987,495000,2018-12-17
MANHATTAN,FLATIRON,10010,2014,4200000,2018-12-17
MANHATTAN,HARLEM-CENTRAL,10037,2015,375901,2018-12-17
MANHATTAN,HARLEM-CENTRAL,10037,2015,426337,2018-12-17
MANHATTAN,KIPS BAY,10010,0,1385500,2018-12-17
MANHATTAN,KIPS BAY,10010,2007,1800000,2018-12-17
MANHATTAN,LITTLE ITALY,10012,1910,3668754,2018-12-17
MANHATTAN,MANHATTAN VALLEY,10025,1900,700000,2018-12-17
MANHATTAN,MIDTOWN EAST,10022,0,940000,2018-12-17
MANHATTAN,MIDTOWN EAST,10022,1927,1350000,2018-12-17
MANHATTAN,MIDTOWN WEST,10036,2006,2290000,2018-12-17
MANHATTAN,MIDTOWN WEST,10019,1978,1850000,2018-12-17
MANHATTAN,MURRAY HILL,10016,2017,1985587,2018-12-17
MANHATTAN,SOHO,10013,2007,6350000,2018-12-17
MANHATTAN,SOUTHBRIDGE,10038,1940,775000,2018-12-17
MANHATTAN,UPPER EAST SIDE (79-96),10128,1928,1985000,2018-12-17
MANHATTAN,CHELSEA,10001,1970,5500000,2018-12-18
MANHATTAN,FINANCIAL,10005,1914,2150000,2018-12-18
MANHATTAN,GRAMERCY,10016,1957,483088,2018-12-18
MANHATTAN,GREENWICH VILLAGE-CENTRAL,10003,1928,2090163,2018-12-18
MANHATTAN,GREENWICH VILLAGE-WEST,10014,0,6300000,2018-12-18
MANHATTAN,LOWER EAST SIDE,10002,2017,980000,2018-12-18
MANHATTAN,LOWER EAST SIDE,10002,2017,1464188,2018-12-18
MANHATTAN,MIDTOWN WEST,10019,2005,1300800,2018-12-18
MANHATTAN,MIDTOWN WEST,10019,1987,2025000,2018-12-18
MANHATTAN,MURRAY HILL,10016,1988,1210000,2018-12-18
MANHATTAN,SOHO,10013,2008,2355000,2018-12-18
MANHATTAN,TRIBECA,10004,2005,1200000,2018-12-18
MANHATTAN,TRIBECA,10013,1915,975000,2018-12-18
MANHATTAN,UPPER EAST SIDE (79-96),10128,2003,3200000,2018-12-18
MANHATTAN,UPPER WEST SIDE (59-79),10019,2007,5150000,2018-12-18
MANHATTAN,UPPER WEST SIDE (59-79),10023,1922,4775000,2018-12-18
MANHATTAN,UPPER WEST SIDE (59-79),10023,1922,4775000,2018-12-18
MANHATTAN,UPPER WEST SIDE (59-79),10023,1922,4775000,2018-12-18
MANHATTAN,UPPER WEST SIDE (59-79),10069,0,1720000,2018-12-18
MANHATTAN,UPPER WEST SIDE (79-96),10025,1971,1142000,2018-12-18
MANHATTAN,CHINATOWN,10013,0,463500,2018-12-19
MANHATTAN,CIVIC CENTER,10013,2007,6250000,2018-12-19
MANHATTAN,FINANCIAL,10004,1982,950000,2018-12-19
MANHATTAN,HARLEM-CENTRAL,10037,2015,291031,2018-12-19
MANHATTAN,HARLEM-CENTRAL,10037,2015,375901,2018-12-19
MANHATTAN,HARLEM-CENTRAL,10026,2006,1500000,2018-12-19
MANHATTAN,KIPS BAY,10016,1962,885000,2018-12-19
MANHATTAN,LITTLE ITALY,10012,1900,6700000,2018-12-19
MANHATTAN,LOWER EAST SIDE,10002,2017,1545413,2018-12-19
MANHATTAN,LOWER EAST SIDE,10002,2017,1607508,2018-12-19
MANHATTAN,MANHATTAN VALLEY,10025,1961,878000,2018-12-19
MANHATTAN,MANHATTAN VALLEY,10025,1961,999900,2018-12-19
MANHATTAN,MIDTOWN CBD,10022,2014,4644725,2018-12-19
MANHATTAN,MIDTOWN CBD,10022,2014,4788525,2018-12-19
MANHATTAN,MIDTOWN EAST,10022,1990,590000,2018-12-19
MANHATTAN,MIDTOWN EAST,10022,1990,590000,2018-12-19
MANHATTAN,MIDTOWN EAST,10022,1941,800000,2018-12-19
MANHATTAN,MIDTOWN WEST,10019,2005,1500000,2018-12-19
MANHATTAN,MIDTOWN WEST,10019,0,1635000,2018-12-19
MANHATTAN,MIDTOWN WEST,10036,2005,950000,2018-12-19
MANHATTAN,MURRAY HILL,10016,2006,2175000,2018-12-19
MANHATTAN,SOHO,10013,2013,5700000,2018-12-19
MANHATTAN,TRIBECA,10007,2016,7738700,2018-12-19
MANHATTAN,UPPER EAST SIDE (59-79),10065,1959,545000,2018-12-19
MANHATTAN,UPPER EAST SIDE (59-79),10021,0,1550000,2018-12-19
MANHATTAN,UPPER EAST SIDE (59-79),10075,0,1050000,2018-12-19
MANHATTAN,UPPER EAST SIDE (79-96),10075,1974,805000,2018-12-19
MANHATTAN,UPPER EAST SIDE (79-96),10128,2002,2958729,2018-12-19
MANHATTAN,UPPER WEST SIDE (59-79),10023,1979,1924492,2018-12-19
MANHATTAN,UPPER WEST SIDE (59-79),10023,1985,955000,2018-12-19
MANHATTAN,UPPER WEST SIDE (79-96),10024,0,4700000,2018-12-19
MANHATTAN,UPPER WEST SIDE (79-96),10025,0,1800000,2018-12-19
MANHATTAN,UPPER WEST SIDE (79-96),10025,0,1800000,2018-12-19
MANHATTAN,CHELSEA,10011,2008,3150000,2018-12-20
MANHATTAN,EAST VILLAGE,10009,0,1986075,2018-12-20
MANHATTAN,FINANCIAL,10004,1982,962000,2018-12-20
MANHATTAN,FINANCIAL,10005,2005,2350000,2018-12-20
MANHATTAN,FINANCIAL,10005,1914,2500000,2018-12-20
MANHATTAN,FINANCIAL,10005,1928,715000,2018-12-20
MANHATTAN,GREENWICH VILLAGE-CENTRAL,10003,2006,2250800,2018-12-20
MANHATTAN,GREENWICH VILLAGE-CENTRAL,10011,0,3850000,2018-12-20
MANHATTAN,HARLEM-CENTRAL,10037,2015,676113,2018-12-20
MANHATTAN,HARLEM-CENTRAL,10030,1900,897500,2018-12-20
MANHATTAN,JAVITS CENTER,10018,0,1700000,2018-12-20
MANHATTAN,LOWER EAST SIDE,10002,2016,2400000,2018-12-20
MANHATTAN,LOWER EAST SIDE,10002,2017,3138956,2018-12-20
MANHATTAN,MANHATTAN VALLEY,10026,1989,999950,2018-12-20
MANHATTAN,MIDTOWN EAST,10017,1982,2475000,2018-12-20
MANHATTAN,MIDTOWN EAST,10022,2014,3100000,2018-12-20
MANHATTAN,MIDTOWN WEST,10019,2015,26525412,2018-12-20
MANHATTAN,MIDTOWN WEST,10019,1989,675000,2018-12-20
MANHATTAN,MIDTOWN WEST,10019,1987,1675000,2018-12-20
MANHATTAN,TRIBECA,10013,2016,40735500,2018-12-20
MANHATTAN,UPPER EAST SIDE (59-79),10022,2015,67921052,2018-12-20
MANHATTAN,UPPER EAST SIDE (59-79),10021,1928,1495000,2018-12-20
MANHATTAN,UPPER EAST SIDE (59-79),10021,0,5700000,2018-12-20
MANHATTAN,UPPER EAST SIDE (79-96),10128,1939,625000,2018-12-20
MANHATTAN,UPPER EAST SIDE (79-96),10075,0,3300000,2018-12-20
MANHATTAN,UPPER EAST SIDE (79-96),10028,2007,1300000,2018-12-20
MANHATTAN,UPPER EAST SIDE (79-96),10128,0,2050000,2018-12-20
MANHATTAN,UPPER EAST SIDE (79-96),10128,0,2050000,2018-12-20
MANHATTAN,UPPER WEST SIDE (59-79),10019,0,2490000,2018-12-20
MANHATTAN,CHELSEA,10011,2005,1153750,2018-12-21
MANHATTAN,CHELSEA,10011,1926,4250000,2018-12-21
MANHATTAN,CHINATOWN,10013,0,2650000,2018-12-21
MANHATTAN,CIVIC CENTER,10013,2007,15460849,2018-12-21
MANHATTAN,FINANCIAL,10004,1930,510000,2018-12-21
MANHATTAN,FINANCIAL,10005,1987,1318431,2018-12-21
MANHATTAN,FLATIRON,10010,2008,9688984,2018-12-21
MANHATTAN,FLATIRON,10010,2008,9730952,2018-12-21
MANHATTAN,GRAMERCY,10003,1987,1100000,2018-12-21
MANHATTAN,HARLEM-UPPER,10031,1920,698000,2018-12-21
MANHATTAN,HARLEM-UPPER,10031,1912,540000,2018-12-21
MANHATTAN,LITTLE ITALY,10012,1910,2553000,2018-12-21
MANHATTAN,LOWER EAST SIDE,10002,2017,1385000,2018-12-21
MANHATTAN,LOWER EAST SIDE,10002,2017,965000,2018-12-21
MANHATTAN,LOWER EAST SIDE,10002,2017,1120075,2018-12-21
MANHATTAN,MANHATTAN VALLEY,10025,1960,1125000,2018-12-21
MANHATTAN,MANHATTAN VALLEY,10025,1900,1175000,2018-12-21
MANHATTAN,MIDTOWN EAST,10022,0,1100000,2018-12-21
MANHATTAN,MIDTOWN EAST,10017,2006,875000,2018-12-21
MANHATTAN,MIDTOWN EAST,10022,2007,1477500,2018-12-21
MANHATTAN,MIDTOWN WEST,10019,1968,805000,2018-12-21
MANHATTAN,MIDTOWN WEST,10019,1968,905000,2018-12-21
MANHATTAN,MIDTOWN WEST,10036,2006,2350000,2018-12-21
MANHATTAN,MIDTOWN WEST,10019,1931,1150000,2018-12-21
MANHATTAN,MIDTOWN WEST,10019,1978,3100000,2018-12-21
MANHATTAN,MURRAY HILL,10016,0,1368000,2018-12-21
MANHATTAN,ROOSEVELT ISLAND,10044,2007,250575,2018-12-21
MANHATTAN,SOHO,10012,1907,1725000,2018-12-21
MANHATTAN,SOHO,10013,0,2500000,2018-12-21
MANHATTAN,TRIBECA,10007,1930,3800000,2018-12-21
MANHATTAN,TRIBECA,10007,2016,5300000,2018-12-21
MANHATTAN,TRIBECA,10013,1913,3200000,2018-12-21
MANHATTAN,UPPER EAST SIDE (59-79),10065,0,1900000,2018-12-21
MANHATTAN,UPPER EAST SIDE (59-79),10065,1967,3120936,2018-12-21
MANHATTAN,UPPER EAST SIDE (59-79),10065,0,295000,2018-12-21
MANHATTAN,UPPER WEST SIDE (59-79),10023,0,1175000,2018-12-21
MANHATTAN,WASHINGTON HEIGHTS LOWER,10032,2012,500000,2018-12-21
MANHATTAN,WASHINGTON HEIGHTS UPPER,10033,1939,515000,2018-12-21
MANHATTAN,GRAMERCY,10003,1987,1075000,2018-12-26
MANHATTAN,KIPS BAY,10016,0,2285000,2018-12-26
MANHATTAN,LOWER EAST SIDE,10002,2017,1582281,2018-12-26
MANHATTAN,SOHO,10013,1910,4500000,2018-12-26
MANHATTAN,CHELSEA,10001,0,1915000,2018-12-27
MANHATTAN,CHINATOWN,10013,2007,1025000,2018-12-27
MANHATTAN,CLINTON,10019,1940,1208597,2018-12-27
MANHATTAN,CLINTON,10019,1940,862457,2018-12-27
MANHATTAN,FASHION,10018,2015,2893000,2018-12-27
MANHATTAN,FINANCIAL,10038,1927,1140000,2018-12-27
MANHATTAN,FINANCIAL,10038,2003,1675000,2018-12-27
MANHATTAN,FINANCIAL,10038,1906,1030000,2018-12-27
MANHATTAN,GRAMERCY,10003,1987,1225000,2018-12-27
MANHATTAN,GREENWICH VILLAGE-WEST,10014,0,5875000,2018-12-27
MANHATTAN,HARLEM-CENTRAL,10037,2015,265545,2018-12-27
MANHATTAN,LOWER EAST SIDE,10002,2017,934699,2018-12-27
MANHATTAN,MIDTOWN CBD,10022,2012,29513457,2018-12-27
MANHATTAN,MIDTOWN CBD,10022,2012,30191920,2018-12-27
MANHATTAN,MIDTOWN CBD,10022,2014,4279400,2018-12-27
MANHATTAN,MIDTOWN EAST,10017,1957,630000,2018-12-27
